524
836
805
586
434
350
515
382
100
805
11
444
317
304
472
382
76
100
962
803
572
849
404
475
133
533
713
994
116
2
401
210
67
537
111
960
502
757
379
760
572
401
905
660
770
453
404
505
833
746
97
806
145
436
939
879
497
848
192
995
116
770
14
782
99
314
130
724
939
684
575
77
100
714
259
838
689
421
422
863
777
44
584
595
688
404
276
742
772
387
248
245
537
826
328
709
488
488
97
907
593
483
317
782
507
631
404
419
243
568
950
605
530
710
24
424
695
953
538
472
805
255
625
839
206
35
644
639
947
332
859
397
875
770
537
99
137
906
61
389
132
572
812
458
221
505
175
340
600
783
89
640
950
894
268
464
640
633
838
653
5
677
872
961
572
833
713
72
709
424
4
399
258
95
258
727
195
584
677
920
704
392
317
624
969
656
284
115
116
510
172
50
598
572
89
324
617
382
221
148
546
721
14
601
986
759
364
223
648
277
11
71
187
276
619
806
642
100
183
976
601
787
35
284
250
250
783
838
268
428
640
381
727
55
440
598
4
355
397
329
310
823
524
586
660
100
424
872
57
282
629
737
140
838
317
833
204
30
272
4
950
769
187
783
871
951
100
978
44
793
198
165
874
588
311
116
812
956
401
236
14
705
784
758
488
969
595
251
241
949
87
203
918
750
97
281
97
424
354
605
35
852
418
291
501
260
422
469
781
401
506
592
838
117
684
135
720
830
472
428
655
982
148
428
29
105
446
711
72
597
309
434
211
830
35
836
946
777
880
190
835
428
170
879
838
281
502
505
369
682
777
655
459
350
203
100
806
159
55
677
407
777
73
555
758
836
340
710
736
548
206
89
540
918
720
251
848
332
35
466
314
944
317
81
68
203
866
96
881
310
770
112
217
225
340
278
496
525
996
605
755
434
232
483
690
2
644
838
116
195
580
111
165
759
495
502
371
525
145
843
258
792
19
428
243
854
860
72
268
100
336
382
268
758
116
184
208
357
340
397
886
990
317
869
830
956
875
524
785
722
54
692
317
234
97
668
424
644
422
100
251
20
665
684
777
556
962
444
709
502
644
632
961
502
111
720
422
871
353
434
219
991
332
418
834
608
951
572
116
5
677
324
858
640
306
725
858
731
730
749
725
770
446
105
291
375
250
302
758
172
866
153
760
116
267
434
633
48
965
781
499
187
424
568
428
725
877
904
907
268
419
793
560
935
314
241
907
368
203
878
317
951
929
332
634
661
961
54
115
111
861
203
422
340
501
172
857
866
338
577
644
785
866
750
805
502
838
42
226
779
524
918
911
112
623
317
2
815
13
961
959
730
866
601
305
780
826
868
776
250
55
243
993
528
996
490
589
472
986
853
454
782
728
100
418
832
77
340
418
793
100
235
805
770
428
640
884
537
262
825
989
551
16
812
241
415
847
569
805
46
117
613
379
770
880
428
505
796
428
111
361
534
879
848
781
957
600
598
284
236
446
934
83
633
961
677
379
655
122
953
730
287
214
307
950
644
857
848
965
996
63
586
857
246
55
105
894
926
660
187
251
496
260
422
250
857
387
382
605
713
2
127
706
547
100
597
524
989
656
524
201
529
243
600
572
35
357
572
777
549
364
974
75
660
281
877
205
661
670
237
153
484
328
111
967
785
83
111
760
469
33
16
260
286
950
746
262
349
987
19
725
100
510
656
857
316
340
505
224
428
665
548
806
127
995
848
640
524
967
740
103
758
707
50
2
324
42
677
897
879
45
419
115
55
243
305
401
709
669
198
873
777
469
11
564
879
68
804
569
184
607
232
547
255
250
871
920
132
618
785
677
501
317
583
172
713
866
318
506
215
633
793
760
962
472
424
530
87
918
846
347
127
244
340
146
916
753
352
317
705
569
753
905
793
793
351
100
875
236
67
418
677
547
307
418
705
420
677
793
758
145
812
767
783
281
604
209
117
46
569
733
517
555
58
753
976
422
295
434
644
350
33
965
397
677
632
591
205
947
116
961
268
918
186
67
833
950
677
605
616
835
786
428
488
140
836
198
278
206
133
999
760
777
987
208
677
495
727
208
848
782
688
44
88
962
866
185
268
742
135
948
268
830
317
879
317
641
633
793
317
632
826
414
598
393
770
42
508
487
434
221
727
334
488
785
428
857
950
328
167
950
838
644
397
11
572
879
317
33
469
679
533
207
334
601
59
203
222
488
11
858
286
922
428
524
842
505
442
472
677
950
525
597
210
855
97
750
428
808
196
658
927
805
198
736
914
422
759
521
759
858
640
881
600
287
510
321
427
90
317
249
617
549
350
880
324
336
727
347
859
985
422
268
105
934
594
843
469
250
274
559
924
327
133
849
948
100
236
100
948
857
713
982
951
371
217
832
872
505
241
997
223
974
750
537
547
548
753
929
521
756
875
389
446
293
209
944
165
174
127
434
250
605
505
67
405
332
777
75
42
250
9
469
947
324
310
50
605
569
546
882
993
866
770
859
469
367
640
976
640
70
709
854
525
644
464
548
67
457
809
493
209
866
588
969
327
830
87
172
567
115
978
805
464
961
736
121
469
332
100
187
728
650
465
617
236
902
835
782
212
947
469
428
635
391
754
236
41
830
405
809
911
379
713
422
812
950
888
317
994
950
7
650
880
434
773
961
727
170
777
350
285
603
748
916
281
729
581
338
947
340
857
947
961
944
371
287
29
260
551
857
602
268
303
953
943
713
340
317
2
596
472
469
260
567
656
969
187
284
417
67
388
595
172
202
618
575
56
61
951
993
830
274
709
598
121
89
763
422
967
328
127
857
838
342
788
793
17
838
223
515
23
66
858
640
916
886
667
689
317
906
785
857
355
770
516
89
974
317
786
585
39
268
832
877
79
274
344
835
42
270
534
640
317
777
841
805
132
829
645
802
866
803
524
916
4
466
878
75
993
586
446
848
879
317
381
205
777
205
595
677
815
556
465
278
428
947
33
100
685
213
605
76
978
252
100
972
317
662
824
803
806
338
11
153
379
782
605
317
349
35
472
95
776
633
502
268
760
350
379
646
537
848
782
967
857
76
733
759
929
454
458
826
987
530
683
595
278
488
100
502
317
806
767
608
317
74
79
572
987
546
4
92
241
684
530
243
340
100
29
329
656
292
886
633
586
268
641
679
802
112
685
730
235
692
454
688
961
857
55
660
782
100
317
713
209
914
502
111
116
466
885
986
325
655
401
957
422
469
677
510
100
268
792
236
994
624
701
73
594
433
523
601
495
678
422
99
395
9
782
840
770
317
918
172
172
108
548
223
77
777
100
836
149
640
235
855
317
720
617
180
291
858
502
223
4
922
839
232
507
633
754
340
67
640
582
770
16
929
268
87
947
223
950
230
329
961
303
879
947
767
411
42
753
584
33
503
35
725
488
612
97
524
656
217
368
537
879
926
927
61
167
640
555
61
793
612
660
961
166
770
166
622
146
99
760
677
112
35
332
226
961
116
422
595
929
328
317
655
61
42
976
655
866
920
815
534
2
55
393
2
428
522
597
243
317
495
119
29
572
784
160
727
804
677
812
5
346
838
733
806
487
803
840
916
97
350
444
711
75
881
117
849
16
268
3
472
792
633
250
428
966
510
637
605
182
296
709
707
291
361
62
287
879
960
206
77
662
382
517
727
487
287
89
961
340
367
434
177
422
871
371
506
760
205
528
572
170
190
54
110
922
655
391
226
16
595
353
655
203
847
768
76
725
316
857
524
332
838
469
17
2
261
394
112
572
954
594
422
750
785
875
16
45
647
547
79
866
174
41
105
698
772
711
250
985
401
117
162
571
454
655
736
947
317
652
950
476
639
151
677
55
776
317
2
947
281
116
655
316
405
4
989
866
781
736
982
805
875
209
116
713
33
870
67
760
677
83
709
948
760
502
586
572
317
713
640
366
43
781
879
743
984
712
848
605
487
428
215
434
116
255
832
782
505
276
29
340
993
830
815
434
961
947
713
617
908
742
783
317
950
327
353
6
875
848
187
303
782
812
644
379
540
125
469
305
605
629
251
427
640
197
117
759
206
5
986
986
100
454
241
232
660
640
727
537
159
634
117
709
780
713
544
317
793
510
317
858
251
10
881
857
4
534
416
736
736
919
4
572
447
965
695
505
507
368
605
223
379
838
454
90
255
215
119
281
422
345
970
968
415
176
180
827
434
721
700
871
94
495
902
54
682
866
835
71
317
123
670
424
764
251
777
